Stock A,Stock B,Correlation,Lag,Transfer Entropy
NAUKRI.NS,GAIL.NS,-0.3180959261663866,20,0.3443514574331472
NAUKRI.NS,LTIM.NS,0.8651504133887935,-10,0.2776440620113485
NAUKRI.NS,IRCTC.NS,-0.8627554826318727,20,0.31172199743085094
NAUKRI.NS,ADANIGREEN.NS,-0.642887174528156,20,0.24469305781503414
NAUKRI.NS,VEDL.NS,0.6564366063579565,-1,0.19452484505983492
NAUKRI.NS,EICHERMOT.NS,0.6211185151624026,-20,0.27418547402484705
NAUKRI.NS,CANBK.NS,-0.8567988930082973,20,0.3286243716667693
NAUKRI.NS,IOC.NS,-0.625557468605699,20,0.2800077750923031
NAUKRI.NS,GRASIM.NS,0.6285367251309328,-19,0.34095700302196297
NAUKRI.NS,TVSMOTOR.NS,0.7278353621444977,-20,0.2614335145412211
NAUKRI.NS,HEROMOTOCO.NS,-0.343231441048035,20,0.3215984393162761
NAUKRI.NS,MOTHERSON.NS,0.598584930878528,-20,0.2776309045128008
NAUKRI.NS,DLF.NS,-0.5114705215934323,20,0.31613611070491676
NAUKRI.NS,BPCL.NS,-0.2591609139690258,20,0.4244429381243088
NAUKRI.NS,JSWENERGY.NS,0.5648866975977336,-20,0.44221549860294784
NAUKRI.NS,BAJAJ-AUTO.NS,0.5279847031628835,-20,0.2663158725333584
NAUKRI.NS,M&M.NS,0.839706253453084,1,0.20336881074952984
NAUKRI.NS,TRENT.NS,0.8676972484426408,-1,0.17320772896774095
NAUKRI.NS,TATAPOWER.NS,-0.36141529320843396,20,0.38973763466566425
NAUKRI.NS,ABB.NS,-0.3176536922181138,20,0.34075970201796224
NAUKRI.NS,SIEMENS.NS,0.46073441367021867,-15,0.3706615636843603
NAUKRI.NS,BHEL.NS,-0.6828005797783991,20,0.344410792316318
NAUKRI.NS,ULTRACEMCO.NS,0.682207351886645,-1,0.3345737621885603
NAUKRI.NS,HAVELLS.NS,0.35341400777432486,-20,0.464545624984811
NAUKRI.NS,VBL.NS,0.3714303150908644,-14,0.5584054524745214
NESTLEIND.NS,RELIANCE.NS,0.8170992654564158,-2,0.21834176020964402
NESTLEIND.NS,INDIGO.NS,-0.17055266710576514,20,0.37005802874709903
NESTLEIND.NS,BHARTIARTL.NS,-0.6076787079809319,-20,0.23862065875122096
NESTLEIND.NS,ICICIBANK.NS,-0.6541349532879286,-20,0.3480728914564062
NESTLEIND.NS,WIPRO.NS,-0.6928363472331978,-20,0.35136211917057025
NESTLEIND.NS,POWERGRID.NS,0.29407438747261044,17,0.2993582780622598
NESTLEIND.NS,TITAN.NS,0.5421706012755991,1,0.4416680179531769
NESTLEIND.NS,ATGL.NS,0.7333341388079324,-19,0.2102275645734616
NESTLEIND.NS,SHREECEM.NS,-0.43168480177971835,20,0.564716805949091
NESTLEIND.NS,ADANIPORTS.NS,0.6575386711709945,5,0.3862147366129718
NESTLEIND.NS,SBILIFE.NS,0.46873292991925486,5,0.24742845189836482
NESTLEIND.NS,DRREDDY.NS,0.23751789199345186,19,0.38757221589870405
NESTLEIND.NS,TATACONSUM.NS,0.7987733183197387,-2,0.24762146743679392
NESTLEIND.NS,INFY.NS,-0.4450542779585072,-20,0.24566183526866103
NESTLEIND.NS,BRITANNIA.NS,0.45538867771677666,8,0.2442925102443917
NESTLEIND.NS,ZYDUSLIFE.NS,0.5232586091680204,5,0.2524945506441115
NESTLEIND.NS,ADANIENT.NS,0.7196387399800761,4,0.22270021394901507
NESTLEIND.NS,HAL.NS,0.2953317823916763,-16,0.24134237769700784
NESTLEIND.NS,ADANIENSOL.NS,0.7217883294376194,20,0.27304618961301175
NESTLEIND.NS,LODHA.NS,-0.15778155613637437,20,0.34555231347298765
NESTLEIND.NS,TCS.NS,-0.1755282898767018,-20,0.3991346297487446
NESTLEIND.NS,JINDALSTEL.NS,0.3284886930050513,6,0.35812121030620325
NESTLEIND.NS,ITC.NS,0.26013285891272386,20,0.39056277987888555
NESTLEIND.NS,TATASTEEL.NS,0.6668879173776503,5,0.29421486793043305
NESTLEIND.NS,HINDUNILVR.NS,0.3421379234112252,-1,0.21633596590841497
NESTLEIND.NS,HDFCLIFE.NS,0.2558824493950512,19,0.2715818604986129
NESTLEIND.NS,BANKBARODA.NS,0.4790245606422002,1,0.18536401790808732
NESTLEIND.NS,PFC.NS,0.24075351134107134,3,0.424288194507606
NESTLEIND.NS,DMART.NS,0.7287392939700328,-2,0.262169668701016
NESTLEIND.NS,SBIN.NS,0.18834546410698053,20,0.3993742430055056
NESTLEIND.NS,GODREJCP.NS,0.6495215494372499,-2,0.3353550287365272
NESTLEIND.NS,UNITDSPR.NS,-0.5492782135019276,-20,0.23478770252826453
NESTLEIND.NS,UNIONBANK.NS,0.5810507878411841,-2,0.2867923940681758
NESTLEIND.NS,KOTAKBANK.NS,-0.2735057980380329,20,0.28379824569899925
NESTLEIND.NS,ADANIPOWER.NS,0.6402258967560968,-14,0.2665479342739625
NESTLEIND.NS,BOSCHLTD.NS,-0.4566320011133164,-20,0.3982830354432316
NESTLEIND.NS,HCLTECH.NS,-0.6758483134657397,-20,0.25845805906062047
NESTLEIND.NS,MARUTI.NS,0.4963115647915152,-20,0.3692965823374258
NESTLEIND.NS,AMBUJACEM.NS,0.7087748124894545,1,0.32822422635796855
NESTLEIND.NS,NTPC.NS,0.5971010046718016,20,0.22847999399001007
NESTLEIND.NS,LT.NS,0.2336438745441487,-1,0.448202456993966
NESTLEIND.NS,ASIANPAINT.NS,0.6816332740242431,19,0.2099534243024901
NESTLEIND.NS,RECLTD.NS,0.33895074385847107,20,0.35540183031100203
NESTLEIND.NS,APOLLOHOSP.NS,-0.6146007633439038,-20,0.2659672751407711
NESTLEIND.NS,PIDILITIND.NS,0.40545652611318117,19,0.3590241400399732
NESTLEIND.NS,ICICIPRULI.NS,0.2720579638604094,20,0.30815896628055817
NESTLEIND.NS,TORNTPHARM.NS,-0.34572480304978825,-20,0.2901941856444745
NESTLEIND.NS,PNB.NS,0.6789057038784339,-19,0.350700325361222
NESTLEIND.NS,BEL.NS,-0.09669065259112967,19,0.2500915133683611
NESTLEIND.NS,TECHM.NS,-0.659240580389018,-4,0.28515794662097993
NESTLEIND.NS,LICI.NS,0.6921916323267112,-17,0.28588658183730176
NESTLEIND.NS,CIPLA.NS,0.31394560947417627,-1,0.3249002649942523
NESTLEIND.NS,NHPC.NS,0.7037602182028821,-20,0.31782628924816836
NESTLEIND.NS,JIOFIN.NS,0.6430242637315882,4,0.2820793085635489
NESTLEIND.NS,TATAMOTORS.NS,0.7295663756785971,-20,0.2675236646346233
NESTLEIND.NS,DABUR.NS,0.5712674008588898,-1,0.28001954975288634
NESTLEIND.NS,ONGC.NS,0.6803668197684746,5,0.3056064022098135
NESTLEIND.NS,IRFC.NS,0.5076489468661604,-20,0.22603483495979448
NESTLEIND.NS,DIVISLAB.NS,-0.6949230748092544,-20,0.2021560499436259
NESTLEIND.NS,GAIL.NS,0.5465319655000961,17,0.27623912008591933
NESTLEIND.NS,LTIM.NS,-0.510346957068361,-20,0.26774334942009315
NESTLEIND.NS,IRCTC.NS,0.6940348673917971,-18,0.23471995596615058
NESTLEIND.NS,ADANIGREEN.NS,0.771342564892009,-4,0.15680966902018623
NESTLEIND.NS,VEDL.NS,-0.29700255189743574,-20,0.24035268458847137
NESTLEIND.NS,EICHERMOT.NS,-0.576031022543443,13,0.25562745737349235
NESTLEIND.NS,CANBK.NS,0.6573764729629519,4,0.3137779286767286
NESTLEIND.NS,IOC.NS,0.7532213427758117,-2,0.2220248256524644
NESTLEIND.NS,GRASIM.NS,0.21144155446602272,10,0.33811398653679103
NESTLEIND.NS,TVSMOTOR.NS,-0.07580273980269331,-20,0.28311023506793687
NESTLEIND.NS,HEROMOTOCO.NS,0.6279584536070628,-1,0.28261858640930027
NESTLEIND.NS,MOTHERSON.NS,0.2670679805289663,10,0.25944101219907223
NESTLEIND.NS,DLF.NS,0.5759220134336576,6,0.2392833293209058
NESTLEIND.NS,BPCL.NS,0.6049175859827515,20,0.31630306596832736
NESTLEIND.NS,JSWENERGY.NS,0.3481927118656668,5,0.36727210459034676
NESTLEIND.NS,BAJAJ-AUTO.NS,0.5131250601125872,20,0.24254195187255767
NESTLEIND.NS,M&M.NS,-0.5767930650957384,-11,0.3100088169112445
NESTLEIND.NS,TRENT.NS,-0.44556357276468656,-20,0.25851831555161864
NESTLEIND.NS,TATAPOWER.NS,0.5324552955765219,14,0.2720699929690611
NESTLEIND.NS,ABB.NS,0.38735482084656303,7,0.3344735532583407
NESTLEIND.NS,SIEMENS.NS,0.13933470192495465,7,0.33820085006191425
NESTLEIND.NS,BHEL.NS,0.6077613152288912,5,0.2597438149397384
NESTLEIND.NS,ULTRACEMCO.NS,-0.2620455997805926,20,0.44122907157015034
NESTLEIND.NS,HAVELLS.NS,0.35334865014179123,5,0.24635000115440975
NESTLEIND.NS,VBL.NS,0.16419676422521576,-4,0.340046578793201
RELIANCE.NS,INDIGO.NS,0.14970417812109701,17,0.30303482496630174
RELIANCE.NS,BHARTIARTL.NS,-0.6415007704419412,-20,0.2917105221562333
RELIANCE.NS,ICICIBANK.NS,-0.6589814089885198,-20,0.3619547886633654
RELIANCE.NS,WIPRO.NS,-0.7274123989826403,-20,0.3142327316152522
RELIANCE.NS,POWERGRID.NS,0.5562772287736201,20,0.3325084682858398
RELIANCE.NS,TITAN.NS,0.4299173542997389,1,0.4266322398067601
RELIANCE.NS,ATGL.NS,0.7812562532753808,-20,0.28614381567697245
RELIANCE.NS,SHREECEM.NS,-0.28582955899672247,20,0.6575897811081126
RELIANCE.NS,ADANIPORTS.NS,0.8120925268745485,1,0.40234873009010585
RELIANCE.NS,SBILIFE.NS,0.5592648339148059,20,0.27073170073618724
RELIANCE.NS,DRREDDY.NS,0.4064707430007837,18,0.46315796888417005
RELIANCE.NS,TATACONSUM.NS,0.8371218319578118,3,0.355311441278519
RELIANCE.NS,INFY.NS,-0.5695303785640085,-20,0.2996720102134889
RELIANCE.NS,BRITANNIA.NS,0.6015180569792887,19,0.2817151816985364
RELIANCE.NS,ZYDUSLIFE.NS,0.688289855258309,19,0.3214951300146002
RELIANCE.NS,ADANIENT.NS,0.747970712334625,-17,0.18027398579716514
RELIANCE.NS,HAL.NS,0.4492199908157954,-1,0.4081598867206784
RELIANCE.NS,ADANIENSOL.NS,0.7682646232429059,17,0.2783083633617315
RELIANCE.NS,LODHA.NS,0.249782366429723,-1,0.3894214958662747
RELIANCE.NS,TCS.NS,-0.31492312961674096,-20,0.3787799825010447
RELIANCE.NS,JINDALSTEL.NS,0.44136813583699125,-1,0.3379709778293427
RELIANCE.NS,ITC.NS,0.4155280926013578,20,0.36826423382238005
RELIANCE.NS,TATASTEEL.NS,0.7057075910628209,1,0.3513162777087463
RELIANCE.NS,HINDUNILVR.NS,0.4952268462772974,20,0.28149991287343645
RELIANCE.NS,HDFCLIFE.NS,0.3488666356061633,20,0.2531660285398124
RELIANCE.NS,BANKBARODA.NS,0.5781134458651936,-20,0.4562136694948854
RELIANCE.NS,PFC.NS,0.503583144766336,2,0.4733940921614729
RELIANCE.NS,DMART.NS,0.8256018275792699,7,0.3276496642844853
RELIANCE.NS,SBIN.NS,0.3482664224888751,0,0.471569436959264
RELIANCE.NS,GODREJCP.NS,0.7742632342300311,14,0.2915910061691903
RELIANCE.NS,UNITDSPR.NS,-0.6017818055201689,-20,0.28926476396071354
RELIANCE.NS,UNIONBANK.NS,0.6579766249235554,-20,0.408774490548084
RELIANCE.NS,KOTAKBANK.NS,-0.26544717218135877,-18,0.4105006970691706
RELIANCE.NS,ADANIPOWER.NS,0.7629292464996906,-1,0.31263160010909075
RELIANCE.NS,BOSCHLTD.NS,-0.38419668900881826,-20,0.4731470303419566
RELIANCE.NS,HCLTECH.NS,-0.7711448988050088,-20,0.28583831431206996
RELIANCE.NS,MARUTI.NS,0.5225251242370295,-20,0.355266745205545
RELIANCE.NS,AMBUJACEM.NS,0.8610738389678858,1,0.31515422295963336
RELIANCE.NS,NTPC.NS,0.7279900711935112,20,0.2530171192003736
RELIANCE.NS,LT.NS,0.3899610298208719,0,0.46437203223790413
RELIANCE.NS,ASIANPAINT.NS,0.8308000083955568,20,0.15626814879793471
RELIANCE.NS,RECLTD.NS,0.5632758454045739,19,0.4256636791808064
RELIANCE.NS,APOLLOHOSP.NS,-0.7045118482719744,-20,0.3563674348795576
RELIANCE.NS,PIDILITIND.NS,0.5116295453215738,20,0.4272388483089904
RELIANCE.NS,ICICIPRULI.NS,0.4123650791351389,20,0.3149742985858719
RELIANCE.NS,TORNTPHARM.NS,-0.4578148974784116,-20,0.28926185994618026
RELIANCE.NS,PNB.NS,0.743805484828984,-20,0.3122067450680801
RELIANCE.NS,BEL.NS,0.23229674304613482,0,0.3723975179976864
RELIANCE.NS,TECHM.NS,-0.719957950551173,-20,0.28140523306182974
RELIANCE.NS,LICI.NS,0.8420355326045899,1,0.3404973465453289
RELIANCE.NS,CIPLA.NS,0.4718003261372211,18,0.3535715432861555
RELIANCE.NS,NHPC.NS,0.8027778466182101,1,0.2738484163771938
RELIANCE.NS,JIOFIN.NS,0.6116322565185452,1,0.2807730516265068
RELIANCE.NS,TATAMOTORS.NS,0.8771892937209632,1,0.23267002602243614
RELIANCE.NS,DABUR.NS,0.6661765110470009,16,0.2995771028786388
RELIANCE.NS,ONGC.NS,0.8124479406807277,16,0.2879479116691108
RELIANCE.NS,IRFC.NS,0.6421697081343722,-1,0.25896633569834127
RELIANCE.NS,DIVISLAB.NS,-0.7217334106793953,-20,0.1710610832826459
RELIANCE.NS,GAIL.NS,0.7405717152206998,20,0.4531451166313165
RELIANCE.NS,LTIM.NS,-0.6107461402448848,-20,0.31013154227728634
RELIANCE.NS,IRCTC.NS,0.774119930475575,1,0.28109377696567894
RELIANCE.NS,ADANIGREEN.NS,0.7608005881737087,20,0.2511155163206459
RELIANCE.NS,VEDL.NS,-0.29960683465171223,-20,0.20335372449217703
RELIANCE.NS,EICHERMOT.NS,-0.3791757023859148,8,0.23321496234659422
RELIANCE.NS,CANBK.NS,0.750798297431902,-20,0.37126692194237587
RELIANCE.NS,IOC.NS,0.8806210811436859,1,0.2935909956190982
RELIANCE.NS,GRASIM.NS,0.3530253026611971,16,0.5316057016287812
RELIANCE.NS,TVSMOTOR.NS,0.2724612844164379,20,0.2803650007174786
RELIANCE.NS,HEROMOTOCO.NS,0.6829402356714894,11,0.2841569463487579
RELIANCE.NS,MOTHERSON.NS,0.4497416502563643,20,0.288017629132298
RELIANCE.NS,DLF.NS,0.536176423642285,16,0.267867867907702
RELIANCE.NS,BPCL.NS,0.795455279576425,19,0.2540871256840137
RELIANCE.NS,JSWENERGY.NS,0.5117057932906804,17,0.39536976766915055
RELIANCE.NS,BAJAJ-AUTO.NS,0.6409793477709548,20,0.16541225863738063
RELIANCE.NS,M&M.NS,-0.5459588168879522,-9,0.26591775384818406
RELIANCE.NS,TRENT.NS,-0.5241404498952832,-20,0.22731632870651564
RELIANCE.NS,TATAPOWER.NS,0.5714013768057113,20,0.30337778411567085
RELIANCE.NS,ABB.NS,0.5184209783448099,20,0.3292978228919774
RELIANCE.NS,SIEMENS.NS,0.24204041559840794,20,0.33604087676869576
RELIANCE.NS,BHEL.NS,0.7781924807465802,-1,0.27354288557460493
RELIANCE.NS,ULTRACEMCO.NS,-0.2102262180967925,-20,0.39612688991439593
RELIANCE.NS,HAVELLS.NS,0.5711771114471447,20,0.27375241908297443
RELIANCE.NS,VBL.NS,0.3072340579534362,-1,0.3810525625658654
INDIGO.NS,BHARTIARTL.NS,0.703381289734442,5,0.23537687602632373
INDIGO.NS,ICICIBANK.NS,0.592709878760729,3,0.378525500427743
INDIGO.NS,WIPRO.NS,0.4016658905666596,20,0.36695480120530644
INDIGO.NS,POWERGRID.NS,0.6456563983795887,-13,0.2931962653568412
INDIGO.NS,TITAN.NS,-0.19002492432399015,-20,0.43830072080884275
INDIGO.NS,ATGL.NS,-0.5106300060411731,20,0.2868613591587835
INDIGO.NS,SHREECEM.NS,0.28831182689520507,2,0.43469326405670206
INDIGO.NS,ADANIPORTS.NS,0.3385708934975283,-17,0.41275820028503474
INDIGO.NS,SBILIFE.NS,0.5330710244913182,20,0.3125692569694285
INDIGO.NS,DRREDDY.NS,0.5519445717273535,15,0.2992792354711553
INDIGO.NS,TATACONSUM.NS,0.1433205535586811,-17,0.3261165792862528
INDIGO.NS,INFY.NS,0.669052961312338,3,0.24286692862294557
INDIGO.NS,BRITANNIA.NS,0.5369284942783722,15,0.32917092491795563
INDIGO.NS,ZYDUSLIFE.NS,0.4265988470377941,-12,0.30643727627716366
INDIGO.NS,ADANIENT.NS,-0.27831572608335564,-4,0.2481420147547595
INDIGO.NS,HAL.NS,0.5165132459550699,-10,0.29812903479754493
INDIGO.NS,ADANIENSOL.NS,-0.2676676010564234,-4,0.2592301422654377
INDIGO.NS,LODHA.NS,0.38098235215214793,-1,0.3417970338893439
INDIGO.NS,TCS.NS,0.569205318062245,-9,0.36866552120584895
INDIGO.NS,JINDALSTEL.NS,0.4948908824991048,1,0.36249762922004436
INDIGO.NS,ITC.NS,0.6588901946775129,-1,0.3081661174639142
INDIGO.NS,TATASTEEL.NS,-0.31112834300247255,20,0.39352207077018364
INDIGO.NS,HINDUNILVR.NS,0.6201034270940723,6,0.22017795833697407
INDIGO.NS,HDFCLIFE.NS,0.6014092230291871,20,0.26158712915862314
INDIGO.NS,BANKBARODA.NS,-0.4699985760374004,20,0.2977425108835846
INDIGO.NS,PFC.NS,0.6206935652796192,-10,0.35254058256982
INDIGO.NS,DMART.NS,0.3946201053645185,-17,0.3680646025756522
INDIGO.NS,SBIN.NS,0.33690067079979846,-15,0.43069343671840565
INDIGO.NS,GODREJCP.NS,0.4369818309998662,-20,0.3459708415396723
INDIGO.NS,UNITDSPR.NS,0.7234884553844655,2,0.23657665700887753
INDIGO.NS,UNIONBANK.NS,-0.6779649415239256,20,0.2945849511852401
INDIGO.NS,KOTAKBANK.NS,0.46475803547425704,-1,0.27062764594420363
INDIGO.NS,ADANIPOWER.NS,0.2816905727683246,-18,0.256448626816437
INDIGO.NS,BOSCHLTD.NS,0.5779275681869476,9,0.27363744800925316
INDIGO.NS,HCLTECH.NS,0.528197312110292,20,0.3116750338446932
INDIGO.NS,MARUTI.NS,-0.30055759295714135,20,0.5332948832613377
INDIGO.NS,AMBUJACEM.NS,-0.19361659552309782,20,0.3430361028354998
INDIGO.NS,NTPC.NS,0.48377968183782244,15,0.29719291105776413
INDIGO.NS,LT.NS,0.1780163750489555,-15,0.5550361135447259
INDIGO.NS,ASIANPAINT.NS,0.37751330744034406,4,0.22437903469906229
INDIGO.NS,RECLTD.NS,0.5772914682481041,-10,0.36996522706140333
INDIGO.NS,APOLLOHOSP.NS,0.5664534728587781,4,0.29100330747147674
INDIGO.NS,PIDILITIND.NS,0.5736584291277285,1,0.39244188909945454
INDIGO.NS,ICICIPRULI.NS,0.6406973707688245,6,0.34102112252481687
INDIGO.NS,TORNTPHARM.NS,0.7751960485687426,2,0.2089849540027544
INDIGO.NS,PNB.NS,-0.5871472632194048,20,0.46371598122272917
INDIGO.NS,BEL.NS,0.5458470258320112,-10,0.186642010602743
INDIGO.NS,TECHM.NS,0.5135572166374069,3,0.2739229605484328
INDIGO.NS,LICI.NS,0.33560947435909233,-17,0.41266311099660846
INDIGO.NS,CIPLA.NS,0.6037762709341092,15,0.3332411471541843
INDIGO.NS,NHPC.NS,-0.2659744371040703,20,0.3808275293549275
INDIGO.NS,JIOFIN.NS,-0.4680040161060054,20,0.30493354618993085
INDIGO.NS,TATAMOTORS.NS,0.22585440859990916,-20,0.3271324421891466
INDIGO.NS,DABUR.NS,0.4596168493135377,-5,0.2582545748706039
INDIGO.NS,ONGC.NS,0.33650887159865717,-15,0.3676873405885116
INDIGO.NS,IRFC.NS,0.4782919292710756,-15,0.38590383077456136
INDIGO.NS,DIVISLAB.NS,0.5317071196562773,20,0.2317890731907375
INDIGO.NS,GAIL.NS,0.4834323538553336,-14,0.40616672151556865
INDIGO.NS,LTIM.NS,0.6201247297254147,4,0.24462808311943585
INDIGO.NS,IRCTC.NS,-0.44957398535217646,20,0.3727282909426417
INDIGO.NS,ADANIGREEN.NS,-0.17512379097548034,20,0.22054752507750497
INDIGO.NS,VEDL.NS,0.6469117113074969,2,0.12813464035735056
INDIGO.NS,EICHERMOT.NS,0.5370719980708584,-17,0.16372883612021738
INDIGO.NS,CANBK.NS,-0.49455483499811637,20,0.36457065361358354
INDIGO.NS,IOC.NS,-0.12632390986976808,20,0.377614238908049
INDIGO.NS,GRASIM.NS,0.7017325089567126,-1,0.3893566380956761
INDIGO.NS,TVSMOTOR.NS,0.7873901484330083,1,0.20782288387889114
INDIGO.NS,HEROMOTOCO.NS,0.44211614536206495,-3,0.22377897767355048
INDIGO.NS,MOTHERSON.NS,0.6759114461585071,3,0.26032560424962603
INDIGO.NS,DLF.NS,-0.3414779893940822,-20,0.43729257372503394
INDIGO.NS,BPCL.NS,0.3925886824961937,5,0.39450962808676837
INDIGO.NS,JSWENERGY.NS,0.5641606400466533,-11,0.3167346443884309
INDIGO.NS,BAJAJ-AUTO.NS,0.5385159296942208,1,0.1947100681161148
INDIGO.NS,M&M.NS,0.5828431705332655,2,0.19351723968905588
INDIGO.NS,TRENT.NS,0.7668839412505581,6,0.17007516982577686
INDIGO.NS,TATAPOWER.NS,0.35552921436811463,2,0.3454330320711049
INDIGO.NS,ABB.NS,0.4630969874323975,-2,0.27084598274563354
INDIGO.NS,SIEMENS.NS,0.4800854160729258,-5,0.23024813703644986
INDIGO.NS,BHEL.NS,0.30245277715157487,-14,0.3663112898948617
INDIGO.NS,ULTRACEMCO.NS,0.7065695930113898,2,0.250192322675985
INDIGO.NS,HAVELLS.NS,0.6860209584624956,-1,0.3380188493998062
INDIGO.NS,VBL.NS,0.49312699636584884,1,0.32609082438843506
BHARTIARTL.NS,ICICIBANK.NS,0.8248842107253278,1,0.2784360505155308
BHARTIARTL.NS,WIPRO.NS,0.7921631816968319,20,0.2708353033989992
BHARTIARTL.NS,POWERGRID.NS,0.48077865664678043,-20,0.2808665078139003
BHARTIARTL.NS,TITAN.NS,-0.3740241169368524,20,0.48951643669724265
BHARTIARTL.NS,ATGL.NS,-0.8858198802058144,18,0.27865809991077284
BHARTIARTL.NS,SHREECEM.NS,0.15131272461734746,2,0.5695894190262367
BHARTIARTL.NS,ADANIPORTS.NS,-0.4226576995303303,20,0.37658096113136885
BHARTIARTL.NS,SBILIFE.NS,0.3721076986223392,-20,0.30777250022609803
BHARTIARTL.NS,DRREDDY.NS,0.5321193510528246,-20,0.5313293677095419
BHARTIARTL.NS,TATACONSUM.NS,-0.5262685080932517,20,0.2770941471929096
BHARTIARTL.NS,INFY.NS,0.81741293948416,-6,0.21935138496642181
BHARTIARTL.NS,BRITANNIA.NS,0.38256969622281634,-13,0.2632978243358943
BHARTIARTL.NS,ZYDUSLIFE.NS,-0.3508954122074213,20,0.3572364493088196
BHARTIARTL.NS,ADANIENT.NS,-0.6784282650090258,20,0.3048497143490456
BHARTIARTL.NS,HAL.NS,0.24567046764677147,-20,0.25377946882903857
BHARTIARTL.NS,ADANIENSOL.NS,-0.6831184521058982,20,0.28385010297571844
BHARTIARTL.NS,LODHA.NS,-0.20354271912913985,20,0.38918398034522816
BHARTIARTL.NS,TCS.NS,0.6654800314272843,-20,0.3627267513791592
BHARTIARTL.NS,JINDALSTEL.NS,-0.40114246828308997,20,0.35860443353541793
BHARTIARTL.NS,ITC.NS,0.7478097726837689,-20,0.39263940186105617
BHARTIARTL.NS,TATASTEEL.NS,-0.7380745507644112,20,0.3665781969547699
BHARTIARTL.NS,HINDUNILVR.NS,0.5429054256078738,-13,0.28603122827385863
BHARTIARTL.NS,HDFCLIFE.NS,0.5859055518642798,-18,0.28582217228269946
BHARTIARTL.NS,BANKBARODA.NS,-0.7746117813742835,-6,0.338837987200318
BHARTIARTL.NS,PFC.NS,0.3796530617049187,-20,0.4254609601056807
BHARTIARTL.NS,DMART.NS,-0.5414414245620026,20,0.27951258193487993
BHARTIARTL.NS,SBIN.NS,-0.1715796157144268,19,0.4766127694030273
BHARTIARTL.NS,GODREJCP.NS,-0.36787709350666525,20,0.3226384681692196
BHARTIARTL.NS,UNITDSPR.NS,0.8721699233102826,-9,0.18905395871884456
BHARTIARTL.NS,UNIONBANK.NS,-0.8893716676932168,15,0.2661845264926338
BHARTIARTL.NS,KOTAKBANK.NS,0.6082920631216107,-3,0.32846127147655735
BHARTIARTL.NS,ADANIPOWER.NS,-0.5656429947214109,20,0.29126881005602356
BHARTIARTL.NS,BOSCHLTD.NS,0.5172234441095026,-20,0.4207555826695346
BHARTIARTL.NS,HCLTECH.NS,0.8102484365760887,20,0.2957497573360447
BHARTIARTL.NS,MARUTI.NS,-0.5121986072155958,20,0.5031205841633587
BHARTIARTL.NS,AMBUJACEM.NS,-0.696520054051262,20,0.30671601614490673
BHARTIARTL.NS,NTPC.NS,0.33976058381682805,-20,0.3975224833916591
BHARTIARTL.NS,LT.NS,-0.24815866959835148,18,0.5131805765183401
BHARTIARTL.NS,ASIANPAINT.NS,-0.2648720407183698,20,0.17482653879388876
BHARTIARTL.NS,RECLTD.NS,0.38395817043105945,-20,0.49522028957894404
BHARTIARTL.NS,APOLLOHOSP.NS,0.7695590623115985,-14,0.34835764752990284
BHARTIARTL.NS,PIDILITIND.NS,0.3736740154202407,-15,0.3827549376256145
BHARTIARTL.NS,ICICIPRULI.NS,0.7301871539394509,-20,0.3035539095807457
BHARTIARTL.NS,TORNTPHARM.NS,0.8643664815227191,-12,0.23388320918411742
BHARTIARTL.NS,PNB.NS,-0.9045709746231082,18,0.32254425170026657
BHARTIARTL.NS,BEL.NS,0.40738833791478885,-20,0.24808518166218807
BHARTIARTL.NS,TECHM.NS,0.8747247630102563,20,0.27480221863999066
BHARTIARTL.NS,LICI.NS,-0.5381336042027561,20,0.3298305222782414
BHARTIARTL.NS,CIPLA.NS,0.499789153285811,-20,0.40293474685804287
BHARTIARTL.NS,NHPC.NS,-0.7234022674027298,20,0.31944587433662464
BHARTIARTL.NS,JIOFIN.NS,-0.7816756847496025,20,0.2599470936909939
BHARTIARTL.NS,TATAMOTORS.NS,-0.6577711904234705,19,0.21810306529989787
BHARTIARTL.NS,DABUR.NS,0.22559779680135073,-20,0.3857147509258265
BHARTIARTL.NS,ONGC.NS,-0.42615732286359326,20,0.3300621289496478
BHARTIARTL.NS,IRFC.NS,-0.4758896712917323,20,0.35573781678542793
BHARTIARTL.NS,DIVISLAB.NS,0.9072100974441254,20,0.19835807761740165
BHARTIARTL.NS,GAIL.NS,-0.2571330642624097,20,0.4247643172348563
BHARTIARTL.NS,LTIM.NS,0.8443423978091661,-9,0.23071747001569098
BHARTIARTL.NS,IRCTC.NS,-0.8391070496215054,20,0.301730476655634
BHARTIARTL.NS,ADANIGREEN.NS,-0.6362576453697794,20,0.2748640795841735
BHARTIARTL.NS,VEDL.NS,0.5766669000698171,1,0.17593910102061328
BHARTIARTL.NS,EICHERMOT.NS,0.7332904294824321,-19,0.25052421432481076
BHARTIARTL.NS,CANBK.NS,-0.8599917397669122,19,0.34291232108797765
BHARTIARTL.NS,IOC.NS,-0.6020192300005597,20,0.32804375997120305
BHARTIARTL.NS,GRASIM.NS,0.5682824255201289,-8,0.3552299485429944
BHARTIARTL.NS,TVSMOTOR.NS,0.7457005350689694,-8,0.2525906266066351
BHARTIARTL.NS,HEROMOTOCO.NS,-0.2820508849050452,20,0.30941636830605357
BHARTIARTL.NS,MOTHERSON.NS,0.5589868298841046,-17,0.291973376223541
BHARTIARTL.NS,DLF.NS,-0.5410995569314764,19,0.3881890129618073
